customer_id,event_date,event_type,event_id,order_value,ticket_category
SC-100359,2023-04-21,login,E-4986656,,
SC-100359,2023-12-16,order,E-9479809,41.04,
SC-100359,2023-07-19,email_open,E-7002460,,
SC-100359,2023-09-09,login,E-2597888,,
SC-100359,2023-10-29,login,E-4929309,,
SC-100359,2023-10-14,login,E-5035441,,
SC-100359,2023-08-19,page_view,E-3659291,,
SC-100359,2023-09-17,login,E-4516112,,
SC-100359,2023-04-20,page_view,E-3935003,,
SC-100359,2023-04-19,support_ticket,E-9166889,,account
SC-100359,2023-09-22,login,E-1495207,,
SC-100359,2023-04-20,login,E-1353486,,
SC-100359,2023-12-02,page_view,E-7276870,,
SC-100359,2023-04-23,login,E-8238712,,
SC-100359,2023-06-18,page_view,E-2278107,,
SC-100359,2023-10-31,login,E-8608211,,
SC-100359,2023-04-29,order,E-2724486,43.28,
SC-100360,2023-12-05,login,E-3998849,,
SC-100360,2023-09-13,page_view,E-7947513,,
SC-100360,2024-01-04,order,E-5537006,43.38,
SC-100360,2023-11-27,email_open,E-8433271,,
SC-100360,2023-05-29,page_view,E-1379183,,
SC-100360,2023-05-23,page_view,E-5082414,,
SC-100360,2023-04-24,page_view,E-4633563,,
SC-100360,2023-03-11,login,E-4068325,,
SC-100360,2023-08-29,email_open,E-5698366,,
SC-100360,2023-06-26,login,E-9044905,,
SC-100360,2023-04-20,login,E-1154118,,
SC-100360,2023-10-04,page_view,E-8797618,,
SC-100360,2023-04-06,email_open,E-4791130,,
SC-100360,2023-04-30,login,E-3972772,,
SC-100360,2023-11-02,support_ticket,E-8288561,,billing
SC-100360,2023-10-27,login,E-7981408,,
SC-100360,2023-10-02,login,E-7176064,,
SC-100360,2023-12-03,page_view,E-6285530,,
SC-100360,2023-10-15,email_open,E-5348290,,
SC-100360,2023-05-11,login,E-9751516,,
SC-100360,2024-01-06,login,E-3241234,,
SC-100360,2023-03-04,email_open,E-4019246,,
SC-100360,2023-08-10,page_view,E-4239754,,
SC-100360,2023-11-02,page_view,E-5076404,,
SC-100360,2023-10-30,login,E-8926903,,
SC-100360,2023-07-13,page_view,E-4903355,,
SC-100360,2023-05-08,page_view,E-1833901,,
SC-100360,2023-08-16,page_view,E-4650780,,
SC-100360,2023-12-05,page_view,E-2267121,,
SC-100360,2023-09-07,login,E-7115432,,
SC-100360,2024-01-12,login,E-8614513,,
SC-100360,2023-04-22,login,E-5166788,,
SC-100360,2023-11-03,page_view,E-8990721,,
SC-100360,2023-11-11,page_view,E-5041398,,
SC-100360,2023-12-21,login,E-5989436,,
SC-100360,2023-06-12,login,E-9675937,,
SC-100360,2023-05-07,login,E-5475400,,
SC-100360,2023-06-24,email_open,E-8831463,,
SC-100360,2023-11-22,email_open,E-9975527,,
SC-100361,2023-03-02,order,E-9892575,68.17,
SC-100361,2023-03-09,email_open,E-8519198,,
SC-100361,2023-04-20,page_view,E-3372320,,
SC-100361,2023-11-28,login,E-1974746,,
SC-100361,2023-02-06,login,E-1313011,,
SC-100361,2024-01-10,login,E-6763736,,
SC-100361,2023-02-12,email_open,E-4978753,,
SC-100361,2023-12-28,page_view,E-7447997,,
SC-100361,2023-07-20,page_view,E-3080274,,
SC-100361,2023-05-19,login,E-6893231,,
SC-100361,2023-11-05,support_ticket,E-6372393,,other
SC-100361,2023-02-17,login,E-2247126,,
SC-100361,2023-05-02,login,E-9855157,,
SC-100361,2023-04-20,login,E-2920551,,
SC-100361,2023-05-03,login,E-8274224,,
SC-100361,2023-03-30,order,E-9615172,32.09,
SC-100361,2024-01-03,login,E-8061535,,
SC-100361,2023-11-28,page_view,E-4927544,,
SC-100361,2023-05-29,login,E-7538609,,
SC-100361,2023-06-12,page_view,E-7108715,,
SC-100361,2023-12-24,login,E-7044631,,
SC-100361,2023-08-19,page_view,E-7537664,,
SC-100361,2023-12-03,support_ticket,E-7121227,,other
SC-100361,2023-10-24,login,E-2765314,,
SC-100361,2023-09-18,login,E-1313292,,
SC-100361,2023-09-16,order,E-2640954,62.26,
SC-100361,2023-10-17,login,E-1838264,,
SC-100361,2023-05-11,login,E-3362259,,
SC-100361,2023-03-03,login,E-3581073,,
SC-100361,2023-06-11,page_view,E-9124182,,
SC-100361,2023-07-30,login,E-6869821,,
SC-100361,2023-07-05,login,E-4746582,,
SC-100361,2023-11-29,login,E-6501832,,
SC-100361,2023-03-10,login,E-7107635,,
SC-100361,2023-10-18,order,E-2467844,90.88,
SC-100361,2024-01-07,page_view,E-4998095,,
SC-100361,2023-01-12,login,E-6059119,,
SC-100361,2024-01-12,login,E-5210151,,
SC-100361,2023-07-11,order,E-8027673,24.17,
SC-100361,2023-11-14,login,E-6212868,,
SC-100361,2023-01-19,email_open,E-6132849,,
SC-100361,2023-04-06,page_view,E-5406673,,
SC-100361,2023-03-29,login,E-9150527,,
SC-100361,2023-01-02,page_view,E-7265685,,
SC-100361,2023-03-09,page_view,E-2694996,,
SC-100361,2023-11-15,login,E-9840917,,
SC-100361,2023-01-12,email_open,E-1148082,,
SC-100361,2023-04-26,email_open,E-2592643,,
SC-100361,2023-03-18,login,E-3982797,,
SC-100361,2023-07-17,page_view,E-2629351,,
SC-100361,2023-06-09,page_view,E-7518274,,
SC-100361,2022-12-31,page_view,E-7159328,,
SC-100362,2023-08-28,page_view,E-2147486,,
SC-100362,2023-05-27,order,E-1589295,27.45,
SC-100362,2023-05-30,login,E-6242725,,
SC-100362,2023-01-07,page_view,E-1673057,,
SC-100362,2022-07-31,page_view,E-6082762,,
SC-100362,2023-10-25,order,E-6973407,22.57,
SC-100362,2023-09-03,page_view,E-6345470,,
SC-100362,2023-03-11,page_view,E-5794048,,
SC-100362,2023-04-27,page_view,E-6729877,,
SC-100362,2022-08-27,login,E-1037569,,
SC-100362,2023-04-29,page_view,E-9180188,,
SC-100362,2023-10-18,support_ticket,E-8661038,,account
SC-100362,2022-10-16,login,E-2207822,,
SC-100362,2023-08-01,login,E-9776220,,
SC-100362,2023-04-15,email_open,E-6815354,,
SC-100362,2022-05-20,support_ticket,E-8228540,,shipping
SC-100362,2022-11-02,email_open,E-6789177,,
SC-100362,2023-11-22,support_ticket,E-2751855,,account
SC-100362,2023-06-30,support_ticket,E-6208343,,shipping
SC-100362,2022-12-31,login,E-9476524,,
SC-100362,2022-12-31,page_view,E-1881830,,
SC-100362,2022-07-29,login,E-8199037,,
SC-100362,2022-10-08,page_view,E-8467641,,
SC-100362,2023-01-04,login,E-2466914,,
SC-100362,2023-06-03,page_view,E-4652816,,
SC-100362,2023-08-05,login,E-3975460,,
SC-100362,2023-05-02,page_view,E-4541874,,
SC-100362,2023-11-30,login,E-4746612,,
SC-100362,2022-04-28,email_open,E-8146079,,
SC-100362,2023-12-05,login,E-2388192,,
SC-100362,2023-01-05,login,E-4814195,,
SC-100362,2023-07-05,login,E-7983777,,
SC-100362,2022-10-16,page_view,E-2098772,,
SC-100362,2022-03-25,order,E-5296061,22.89,
SC-100362,2023-01-29,login,E-5563231,,
SC-100362,2023-04-01,page_view,E-1193692,,
SC-100362,2023-11-08,login,E-7855574,,
SC-100362,2022-02-15,page_view,E-3573083,,
SC-100362,2023-07-30,login,E-8924646,,
SC-100362,2022-05-29,page_view,E-8726212,,
SC-100362,2022-04-26,page_view,E-7675150,,
SC-100362,2022-09-09,login,E-1601562,,
SC-100362,2023-05-03,page_view,E-7457413,,
SC-100362,2022-05-13,page_view,E-6973462,,
SC-100362,2022-05-23,page_view,E-1256220,,
SC-100362,2023-08-06,login,E-7317887,,
SC-100362,2022-11-18,page_view,E-2540982,,
SC-100362,2022-05-29,order,E-1439089,25.19,
SC-100362,2023-01-10,page_view,E-8027053,,
SC-100362,2022-11-30,page_view,E-5599104,,
SC-100362,2023-04-28,page_view,E-2063840,,
SC-100362,2023-04-11,login,E-4261848,,
SC-100362,2023-08-09,email_open,E-7667337,,
SC-100362,2022-04-14,login,E-1099465,,
SC-100362,2023-06-20,page_view,E-3373198,,
SC-100362,2022-07-25,page_view,E-3697076,,
SC-100362,2023-03-03,page_view,E-9884659,,
SC-100362,2023-06-27,login,E-4618012,,
SC-100362,2022-08-07,login,E-3386931,,
SC-100362,2022-06-14,order,E-9474826,51.52,
SC-100362,2023-12-17,page_view,E-2325732,,
SC-100362,2022-09-04,login,E-7986213,,
SC-100362,2022-02-06,login,E-1120628,,
SC-100362,2022-08-11,email_open,E-4814040,,
SC-100362,2023-01-17,login,E-7295437,,
SC-100362,2023-07-12,page_view,E-7191367,,
SC-100362,2023-09-27,login,E-8187604,,
SC-100362,2022-06-24,login,E-4444090,,
SC-100362,2023-08-19,page_view,E-2770320,,
SC-100362,2023-07-17,order,E-7603286,41.4,
SC-100362,2023-07-11,page_view,E-6748902,,
SC-100362,2022-03-09,page_view,E-2849100,,
SC-100362,2023-07-19,page_view,E-8585096,,
SC-100362,2023-01-26,login,E-9504715,,
SC-100362,2023-07-26,login,E-7074688,,
SC-100362,2022-09-12,support_ticket,E-2517951,,other
SC-100362,2023-12-31,order,E-7668139,58.47,
SC-100362,2023-07-17,page_view,E-8997074,,
SC-100362,2022-07-09,login,E-7387018,,
SC-100362,2023-02-07,email_open,E-8021141,,
SC-100362,2022-07-01,page_view,E-3451671,,
SC-100362,2022-05-02,email_open,E-3393722,,
SC-100362,2023-12-17,login,E-7861243,,
SC-100362,2022-07-08,page_view,E-4494897,,
SC-100362,2023-11-01,support_ticket,E-5034848,,product
SC-100362,2023-10-31,page_view,E-9431110,,
SC-100362,2023-10-15,order,E-5570957,38.72,
SC-100362,2022-09-08,email_open,E-1641540,,
SC-100362,2022-06-24,page_view,E-2216025,,
SC-100362,2023-07-27,page_view,E-1822525,,
SC-100362,2023-10-06,page_view,E-4074307,,
SC-100362,2023-03-30,page_view,E-1938911,,
SC-100362,2022-08-15,email_open,E-5744152,,
SC-100362,2022-11-01,page_view,E-3783928,,
SC-100362,2022-03-11,login,E-2260172,,
SC-100362,2023-03-06,login,E-6617820,,
SC-100362,2022-11-19,support_ticket,E-1646415,,other
SC-100362,2023-02-23,page_view,E-9157858,,
SC-100362,2023-07-08,page_view,E-2553032,,
SC-100362,2023-03-27,page_view,E-5559938,,
SC-100362,2023-05-22,login,E-4266058,,
SC-100362,2023-05-14,login,E-4126359,,
SC-100362,2022-12-15,page_view,E-5895344,,
SC-100362,2022-06-08,email_open,E-1707936,,
SC-100362,2022-11-23,order,E-8623662,103.83,
SC-100362,2022-01-20,page_view,E-4053715,,
SC-100362,2022-04-06,page_view,E-4939855,,
SC-100362,2022-10-04,page_view,E-9260027,,
SC-100362,2024-01-15,support_ticket,E-1507176,,billing
SC-100363,2023-08-27,login,E-5683741,,
SC-100363,2023-12-20,email_open,E-6393674,,
SC-100363,2022-12-20,login,E-1100598,,
SC-100363,2022-09-05,page_view,E-5541276,,
SC-100363,2023-10-24,email_open,E-8017851,,
SC-100363,2023-10-05,email_open,E-6570484,,
SC-100363,2022-04-13,login,E-3069159,,
SC-100363,2022-04-05,page_view,E-2355657,,
SC-100363,2023-03-31,login,E-2476198,,
SC-100363,2022-06-27,login,E-9860825,,
SC-100363,2022-07-01,login,E-4403424,,
SC-100363,2023-06-11,page_view,E-1978242,,
SC-100363,2022-07-18,login,E-5826459,,
SC-100363,2022-10-10,page_view,E-5886670,,
SC-100363,2023-03-11,email_open,E-3041851,,
SC-100363,2022-07-17,support_ticket,E-1336112,,billing
SC-100363,2023-11-27,login,E-6347500,,
SC-100363,2023-04-09,page_view,E-1566493,,
SC-100363,2023-03-11,login,E-2052175,,
SC-100363,2023-10-02,login,E-8849187,,
SC-100363,2022-08-21,login,E-7966191,,
SC-100363,2022-10-16,login,E-8916878,,
SC-100363,2023-01-28,order,E-9592156,32.09,
SC-100363,2022-04-17,page_view,E-8246398,,
SC-100363,2022-09-23,page_view,E-6380948,,
SC-100363,2022-11-13,login,E-2178627,,
SC-100363,2022-06-27,page_view,E-6175572,,
SC-100363,2023-03-22,login,E-5913658,,
SC-100363,2022-06-10,page_view,E-6398272,,
SC-100363,2023-09-26,login,E-8634548,,
SC-100363,2023-12-24,email_open,E-5168916,,
SC-100363,2022-07-09,login,E-2554197,,
SC-100363,2022-09-02,page_view,E-8378870,,
SC-100363,2023-05-04,login,E-5279720,,
SC-100363,2022-06-29,login,E-3868218,,
SC-100363,2023-12-24,page_view,E-9517732,,
SC-100363,2022-11-13,login,E-7803885,,
SC-100363,2023-01-05,page_view,E-5840790,,
SC-100363,2022-02-15,login,E-2024474,,
SC-100363,2023-11-18,page_view,E-6592468,,
SC-100363,2022-06-04,page_view,E-8750013,,
SC-100363,2023-07-22,page_view,E-9320860,,
SC-100363,2022-12-19,support_ticket,E-7193396,,product
SC-100363,2023-07-25,page_view,E-3941304,,
SC-100363,2022-05-20,page_view,E-6539167,,
SC-100363,2023-11-09,login,E-4990987,,
SC-100363,2023-10-09,login,E-2659112,,
SC-100363,2023-06-01,page_view,E-3009009,,
SC-100363,2022-09-29,page_view,E-8588617,,
SC-100363,2023-12-12,login,E-6017235,,
SC-100363,2023-04-28,page_view,E-1202626,,
SC-100363,2022-12-06,page_view,E-1550414,,
SC-100363,2022-06-11,email_open,E-1539957,,
SC-100363,2023-08-12,page_view,E-5415871,,
SC-100363,2023-10-21,login,E-1952396,,
SC-100363,2023-05-15,login,E-6520073,,
SC-100363,2022-07-11,email_open,E-5722575,,
SC-100363,2022-04-17,page_view,E-7429938,,
SC-100363,2023-01-19,page_view,E-6617534,,
SC-100363,2022-11-09,support_ticket,E-2603242,,billing
SC-100363,2022-03-17,page_view,E-7357433,,
SC-100363,2023-03-01,login,E-6935890,,
SC-100363,2022-10-23,login,E-9891803,,
SC-100363,2022-05-30,login,E-4132532,,
SC-100363,2023-11-07,login,E-8000089,,
SC-100363,2023-05-27,email_open,E-8288426,,
SC-100363,2023-04-16,login,E-3064999,,
SC-100363,2023-09-26,page_view,E-1554190,,
SC-100363,2022-07-26,page_view,E-2006049,,
SC-100363,2024-01-13,page_view,E-9728156,,
SC-100363,2023-06-17,page_view,E-3628442,,
SC-100363,2022-11-29,page_view,E-2536548,,
SC-100363,2022-09-22,page_view,E-1870256,,
SC-100363,2023-07-24,order,E-1309354,91.93,
SC-100363,2022-05-20,page_view,E-2356489,,
SC-100363,2022-05-05,login,E-6064000,,
SC-100363,2023-10-14,login,E-8460593,,
SC-100363,2023-10-10,support_ticket,E-6915073,,product
SC-100363,2023-02-10,page_view,E-9300127,,
SC-100363,2022-10-09,page_view,E-2322845,,
SC-100363,2023-12-16,login,E-4722424,,
SC-100363,2023-06-25,login,E-8212170,,
SC-100363,2023-04-22,page_view,E-4858833,,
SC-100363,2023-04-11,email_open,E-8560769,,
SC-100363,2022-04-03,page_view,E-8188697,,
SC-100363,2023-11-19,order,E-4423198,90.01,
SC-100363,2022-05-22,page_view,E-1001262,,
SC-100363,2022-11-17,page_view,E-1369284,,
SC-100363,2022-11-13,page_view,E-7102838,,
SC-100364,2023-12-04,login,E-1198672,,
SC-100364,2024-01-06,login,E-3081354,,
SC-100364,2023-12-14,order,E-3042630,24.24,
SC-100364,2023-12-25,login,E-8817601,,
SC-100364,2023-12-04,login,E-6322844,,
SC-100364,2023-12-17,order,E-3573986,65.41,
SC-100364,2023-11-12,page_view,E-4508663,,
SC-100364,2023-11-03,email_open,E-3945344,,
SC-100364,2023-11-14,order,E-9603011,43.2,
SC-100364,2024-01-03,page_view,E-9080068,,
SC-100365,2023-08-09,login,E-4224725,,
SC-100365,2023-11-04,login,E-6494002,,
SC-100365,2023-10-12,page_view,E-1955767,,
SC-100365,2023-08-03,order,E-2481509,27.47,
SC-100365,2023-11-06,login,E-7981484,,
SC-100365,2023-09-27,login,E-5602881,,
SC-100365,2023-11-25,login,E-2291752,,
SC-100365,2023-08-15,page_view,E-1041756,,
SC-100365,2023-07-04,order,E-2211726,40.35,
SC-100365,2023-12-24,login,E-7405036,,
SC-100365,2024-01-05,support_ticket,E-3031766,,product
SC-100365,2023-12-06,page_view,E-9856800,,
SC-100365,2023-10-10,order,E-4591269,34.36,
SC-100365,2023-10-29,order,E-7428430,72.11,
SC-100365,2023-11-10,page_view,E-8821213,,
SC-100365,2024-01-08,login,E-5862332,,
SC-100365,2023-10-30,page_view,E-1687301,,
SC-100365,2023-09-12,page_view,E-2418868,,
SC-100365,2023-11-10,page_view,E-6148775,,
SC-100365,2023-10-18,order,E-8514945,44.83,
SC-100365,2023-11-25,login,E-2366863,,
SC-100365,2023-09-13,page_view,E-3746116,,
SC-100365,2023-06-18,page_view,E-3985201,,
SC-100365,2023-11-09,page_view,E-2217305,,
SC-100365,2023-07-05,login,E-8312713,,
SC-100365,2023-11-06,page_view,E-6042466,,
SC-100365,2024-01-08,login,E-5365218,,
SC-100365,2023-12-28,login,E-3686153,,
SC-100365,2023-11-19,login,E-5278202,,
SC-100366,2024-01-13,email_open,E-8418670,,
SC-100366,2024-01-15,login,E-1783749,,
SC-100366,2024-01-13,login,E-1272875,,
SC-100366,2024-01-13,login,E-7383419,,
SC-100366,2024-01-13,login,E-6830592,,
SC-100367,2023-12-28,support_ticket,E-4282139,,account
SC-100367,2024-01-04,page_view,E-5728080,,
SC-100367,2024-01-01,login,E-4550683,,
SC-100367,2023-11-17,email_open,E-7228710,,
SC-100367,2023-12-26,login,E-6410570,,
SC-100367,2024-01-07,order,E-5331287,39.88,
SC-100367,2024-01-09,page_view,E-6936316,,
SC-100367,2023-11-16,page_view,E-9177130,,
SC-100367,2024-01-02,page_view,E-7646563,,
SC-100368,2024-01-05,login,E-7861591,,
SC-100368,2023-12-11,page_view,E-8257187,,
SC-100368,2024-01-10,login,E-7884310,,
SC-100368,2023-10-20,email_open,E-7218251,,
SC-100368,2023-11-13,page_view,E-3137348,,
SC-100368,2023-12-28,page_view,E-5175276,,
SC-100368,2023-11-09,login,E-8492410,,
SC-100368,2023-10-20,page_view,E-7910966,,
SC-100368,2024-01-05,page_view,E-2579584,,
SC-100368,2023-11-28,page_view,E-9916510,,
SC-100368,2023-10-29,login,E-2374041,,
SC-100368,2023-11-23,support_ticket,E-9338836,,other
SC-100368,2023-12-08,login,E-1823574,,
SC-100368,2023-10-20,support_ticket,E-5655786,,billing
SC-100368,2023-12-14,email_open,E-9716455,,
SC-100368,2023-11-18,order,E-6042754,47.4,
SC-100369,2023-11-05,page_view,E-8232596,,
SC-100369,2023-11-02,login,E-9104702,,
SC-100369,2023-11-04,page_view,E-9557638,,
SC-100369,2023-10-08,login,E-6660301,,
SC-100369,2023-10-15,page_view,E-8143244,,
SC-100369,2023-11-28,page_view,E-9036462,,
SC-100369,2023-08-18,login,E-7616079,,
SC-100369,2023-10-28,page_view,E-6383033,,
SC-100369,2023-12-01,order,E-7846209,40.38,
SC-100369,2024-01-15,login,E-6523933,,
SC-100369,2023-10-12,page_view,E-3225708,,
SC-100369,2023-09-16,login,E-1731158,,
SC-100369,2023-09-28,page_view,E-3649316,,
SC-100369,2023-12-26,login,E-9880836,,
SC-100369,2023-12-24,page_view,E-2460100,,
SC-100369,2023-10-27,page_view,E-4665974,,
SC-100369,2023-11-16,page_view,E-8071853,,
SC-100369,2023-11-03,login,E-6133895,,
SC-100369,2023-09-19,login,E-4940750,,
SC-100369,2023-12-11,login,E-2719297,,
SC-100369,2023-08-28,page_view,E-6563626,,
SC-100369,2023-10-30,login,E-9576551,,
SC-100369,2023-11-04,login,E-9146622,,
SC-100369,2024-01-10,order,E-9876999,82.55,
SC-100369,2023-12-21,page_view,E-5737649,,
SC-100369,2023-10-03,login,E-1694433,,
SC-100369,2023-10-26,login,E-6634291,,
SC-100370,2023-11-10,login,E-8581226,,
SC-100370,2023-09-18,login,E-6019157,,
SC-100370,2023-09-16,login,E-7604894,,
SC-100370,2023-12-05,login,E-2360919,,
SC-100370,2023-11-12,page_view,E-1341364,,
SC-100370,2023-12-29,order,E-2929250,34.46,
SC-100370,2023-10-10,page_view,E-8625925,,
SC-100370,2023-11-29,page_view,E-8050446,,
SC-100370,2023-10-14,page_view,E-4539312,,
SC-100370,2023-10-30,page_view,E-2232611,,
SC-100370,2023-12-26,page_view,E-9116919,,
SC-100370,2023-11-21,page_view,E-3178676,,
SC-100370,2023-11-18,login,E-1825356,,
SC-100370,2023-12-14,order,E-5040656,71.05,
SC-100370,2023-11-24,email_open,E-4091394,,
SC-100370,2023-10-03,support_ticket,E-9836960,,product
SC-100370,2023-10-06,login,E-3518909,,
SC-100370,2023-11-14,page_view,E-5511890,,
SC-100370,2023-08-28,email_open,E-7564547,,
SC-100371,2022-04-25,login,E-9620437,,
SC-100371,2022-07-14,email_open,E-2613939,,
SC-100371,2023-08-19,page_view,E-5304110,,
SC-100371,2022-11-14,login,E-2133559,,
SC-100371,2023-06-03,support_ticket,E-8759085,,billing
SC-100371,2023-12-19,page_view,E-1632136,,
SC-100371,2023-10-20,support_ticket,E-8363980,,other
SC-100371,2023-07-28,page_view,E-5113506,,
SC-100371,2022-10-31,login,E-4690461,,
SC-100371,2023-07-28,login,E-7899228,,
SC-100371,2023-07-06,page_view,E-5702535,,
SC-100371,2022-07-02,email_open,E-7093623,,
SC-100371,2023-02-12,login,E-1682298,,
SC-100371,2023-09-26,email_open,E-2901726,,
SC-100371,2023-12-14,login,E-4017605,,
SC-100371,2022-03-19,page_view,E-1310558,,
SC-100371,2022-07-23,email_open,E-9678575,,
SC-100371,2022-04-06,login,E-5154297,,
SC-100371,2022-04-03,page_view,E-9557609,,
SC-100371,2023-12-30,login,E-9221274,,
SC-100371,2023-09-05,email_open,E-7876494,,
SC-100371,2023-11-11,login,E-7098108,,
SC-100371,2023-02-19,email_open,E-1716870,,
SC-100371,2022-09-27,support_ticket,E-4788636,,product
SC-100371,2022-05-30,login,E-9496059,,
SC-100371,2024-01-04,login,E-7915883,,
SC-100371,2022-12-15,email_open,E-4609607,,
SC-100371,2023-06-30,page_view,E-1152225,,
SC-100371,2022-12-29,page_view,E-5345996,,
SC-100371,2023-02-11,page_view,E-8838239,,
SC-100371,2022-05-17,page_view,E-5353967,,
SC-100371,2023-01-30,page_view,E-5602623,,
SC-100371,2022-04-17,login,E-3177419,,
SC-100371,2022-10-28,login,E-9780339,,
SC-100371,2023-09-21,page_view,E-8483265,,
SC-100371,2023-08-07,page_view,E-6819611,,
SC-100371,2022-03-26,login,E-2730227,,
SC-100371,2022-11-28,order,E-5349058,44.36,
SC-100371,2022-08-19,email_open,E-2209340,,
SC-100371,2023-03-30,page_view,E-8305438,,
SC-100371,2022-02-11,page_view,E-8245297,,
SC-100371,2022-09-09,order,E-1032535,51.75,
SC-100371,2023-07-16,page_view,E-3570406,,
SC-100371,2022-06-08,page_view,E-7446897,,
SC-100371,2023-11-15,support_ticket,E-2033412,,other
SC-100371,2022-10-08,order,E-9017567,67.12,
SC-100371,2022-01-27,page_view,E-2245884,,
SC-100371,2023-05-22,order,E-9569953,67.15,
SC-100371,2022-08-18,login,E-8169777,,
SC-100371,2023-12-13,login,E-4887340,,
SC-100371,2022-08-13,page_view,E-8439705,,
SC-100371,2022-09-09,login,E-2521674,,
SC-100371,2022-08-20,email_open,E-6974860,,
SC-100371,2023-03-27,page_view,E-3293742,,
SC-100371,2023-10-26,page_view,E-6815016,,
SC-100371,2022-08-10,login,E-8167987,,
SC-100371,2022-05-29,login,E-3711878,,
SC-100371,2022-01-13,login,E-2253255,,
SC-100371,2022-10-31,login,E-2845592,,
SC-100371,2022-09-07,page_view,E-3585033,,
SC-100371,2022-01-22,login,E-9198337,,
SC-100371,2023-09-19,login,E-1784105,,
SC-100371,2023-05-10,login,E-7574281,,
SC-100371,2023-03-26,login,E-6349989,,
SC-100371,2023-03-01,page_view,E-5370802,,
SC-100371,2023-07-24,page_view,E-8274076,,
SC-100371,2023-07-19,page_view,E-2641229,,
SC-100371,2023-08-05,login,E-1694715,,
SC-100371,2022-07-16,login,E-6363672,,
SC-100371,2023-02-27,login,E-6062404,,
SC-100371,2022-07-10,login,E-5531381,,
SC-100371,2023-06-16,page_view,E-3331196,,
SC-100371,2023-08-18,page_view,E-6153161,,
SC-100371,2023-02-14,page_view,E-3691445,,
SC-100371,2023-10-05,email_open,E-7776430,,
SC-100371,2023-08-13,login,E-5365509,,
SC-100371,2023-02-01,page_view,E-9386469,,
SC-100371,2022-09-25,email_open,E-6352930,,
SC-100371,2023-12-25,page_view,E-1151302,,
SC-100371,2023-01-08,page_view,E-3452783,,
SC-100371,2022-09-27,page_view,E-1890089,,
SC-100371,2023-03-18,login,E-8318691,,
SC-100371,2023-01-15,login,E-2442552,,
SC-100371,2023-01-09,login,E-7694128,,
SC-100371,2022-08-29,email_open,E-9224359,,
SC-100371,2022-11-24,email_open,E-4516579,,
SC-100371,2023-07-08,login,E-8431173,,
SC-100371,2023-01-01,support_ticket,E-6188999,,shipping
SC-100371,2022-03-20,order,E-8670118,34.35,
SC-100371,2023-12-11,support_ticket,E-1690267,,product
SC-100371,2022-05-18,page_view,E-6869128,,
SC-100371,2022-11-26,login,E-1604334,,
SC-100371,2023-12-21,login,E-5331002,,
SC-100371,2022-09-10,support_ticket,E-6552322,,product
SC-100371,2023-07-06,login,E-2380133,,
SC-100371,2023-08-16,login,E-5845593,,
SC-100371,2022-05-12,support_ticket,E-9213080,,product
SC-100371,2022-04-09,login,E-4007858,,
SC-100371,2023-06-04,page_view,E-3928854,,
SC-100371,2023-12-27,page_view,E-3997909,,
SC-100371,2023-05-03,login,E-4641261,,
SC-100371,2023-07-03,login,E-6030629,,
SC-100371,2022-11-18,login,E-3709058,,
SC-100371,2022-04-18,login,E-7213020,,
SC-100371,2023-09-11,page_view,E-8204680,,
SC-100371,2022-08-22,login,E-2621215,,
SC-100371,2024-01-08,order,E-8701981,89.04,
SC-100371,2022-12-23,login,E-3179246,,
SC-100371,2024-01-05,login,E-7342157,,
SC-100371,2023-12-20,login,E-2949050,,
SC-100371,2023-10-23,order,E-8999346,70.33,
SC-100372,2023-11-24,page_view,E-7577995,,
SC-100372,2023-12-29,page_view,E-1164507,,
SC-100372,2023-10-13,login,E-4635669,,
SC-100372,2023-11-13,order,E-2689109,25.53,
SC-100372,2023-10-19,page_view,E-5846402,,
SC-100372,2023-11-27,page_view,E-7841874,,
SC-100372,2023-12-31,login,E-5228367,,
SC-100372,2023-09-21,page_view,E-8524425,,
SC-100372,2023-11-12,login,E-1132686,,
SC-100372,2023-12-03,email_open,E-7962106,,
SC-100372,2023-11-10,order,E-6144828,46.36,
SC-100372,2023-11-17,login,E-1828482,,
SC-100372,2023-11-29,page_view,E-8436547,,
SC-100372,2023-11-09,login,E-4624618,,
SC-100372,2023-09-23,login,E-1256561,,
SC-100372,2024-01-15,page_view,E-5835466,,
SC-100372,2023-10-06,login,E-2152180,,
SC-100372,2023-09-17,login,E-5261561,,
SC-100373,2023-10-02,login,E-9184041,,
SC-100373,2022-08-27,page_view,E-9445036,,
SC-100373,2023-06-20,login,E-4776585,,
SC-100373,2023-10-31,login,E-8938961,,
SC-100373,2022-11-28,login,E-5490179,,
SC-100373,2022-09-03,login,E-9917218,,
SC-100373,2023-06-27,login,E-5130770,,
SC-100373,2022-09-04,login,E-2475917,,
SC-100373,2023-04-08,support_ticket,E-6198210,,billing
SC-100373,2023-03-15,login,E-3070514,,
SC-100373,2022-07-28,order,E-8619507,28.84,
SC-100373,2023-11-14,login,E-9053904,,
SC-100373,2023-09-14,page_view,E-2953895,,
SC-100373,2022-11-13,email_open,E-5762739,,
SC-100373,2023-08-09,order,E-4630916,61.93,
SC-100373,2023-02-05,login,E-8791459,,
SC-100373,2023-10-05,login,E-7799574,,
SC-100373,2023-05-13,order,E-5881264,26.38,
SC-100373,2024-01-02,order,E-7115816,40.56,
SC-100373,2023-05-07,page_view,E-1858166,,
SC-100373,2023-06-03,order,E-2393293,26.78,
